,ID,Date,User,Tweet,Media,Hashtags
414,1293288670556909568,2020-08-11 20:50:21+00:00,ANKRULZZzz,"Learn From China To Handle Stuffs. Can't Let 1.1 Billion Exposed To Such Radicalism.

#BangaloreRiots",,['BangaloreRiots']
415,1293288663321686016,2020-08-11 20:50:20+00:00,AomineDaiki0101,"We want to see #YogiAdityanath  in @BSYBJP  tomorrow atleast
Collect the cost and expenses on Medical treatment from the mob
#bangaloreriots 
#Bengaluru 
#bangalore
@deepolice12 
Kisi ke baap ka Hindustan nahi h ye
@RanaAyyub 
@khanumarfa",,"['YogiAdityanath', 'bangaloreriots', 'Bengaluru', 'bangalore']"
416,1293288608703471616,2020-08-11 20:50:07+00:00,yours_suvam,"A small kid shouting Allah hu Akbar &amp; supporting this riot! This is what we've done to the county. Wow. Save India!
Where are the liberals and seculars now?
Kamra Bhaijaan? Swara Aunty? Ravish Uncle?
#bangaloreriots @kunalkamra88 @ReallySwara @ravishndtv @ndtv @aajtak https://t.co/nWaU3yKEi6","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1293288534451740672/pu/img/pcz49gTrL33oXpHE.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1293288534451740672/pu/vid/320x580/X8NJbS2snJ81jAN0.mp4?tag=10', contentType='video/mp4', bitrate=632000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1293288534451740672/pu/vid/360x652/h6N2oKexym6Zk2op.mp4?tag=10', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1293288534451740672/pu/vid/640x1162/fvQBRojuN0du6wmk.mp4?tag=10', contentType='video/mp4', bitrate=2176000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1293288534451740672/pu/pl/iwd4gkzbGWBzoWOa.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None)], duration=20.233, views=39453, altText=None)]",['bangaloreriots']
417,1293288608401518597,2020-08-11 20:50:07+00:00,beardedCVS,"You are right Arfa! Even I don't understand why?!!!🥺
Ignore the second picture please, it's uploaded by mistake.
#bangaloreriots 
#Bengaluru https://t.co/KqMxbZAWiF","[Photo(previewUrl='https://pbs.twimg.com/media/EfKvIUHVoAAPAQP?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKvIUHVoAAPAQP?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EfKvInoU8AABaIs?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKvInoU8AABaIs?format=jpg&name=orig', altText=None)]","['bangaloreriots', 'Bengaluru']"
418,1293288522984521728,2020-08-11 20:49:46+00:00,SachinP43404530,"Liberals searching for a Kapil Mishra to blame Bangalore riots on.
#Bengaluru
#bangaloreriots https://t.co/2vFZtQD6GS","[Gif(thumbnailUrl='https://pbs.twimg.com/tweet_video_thumb/EfKvDOZVoAAXoXg.jpg', variants=[VideoVariant(url='https://video.twimg.com/tweet_video/EfKvDOZVoAAXoXg.mp4', contentType='video/mp4', bitrate=0)], altText='confused wile e coyote GIF by Looney Tunes')]","['Bengaluru', 'bangaloreriots']"
419,1293288520484708352,2020-08-11 20:49:46+00:00,Arpitmeenagesh,"Award wapsi and liberals right now #Bangalore
#bangaloreriots https://t.co/uZhCGlkkds","[Photo(previewUrl='https://pbs.twimg.com/media/EfKvDLJUMAAwQU3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKvDLJUMAAwQU3?format=jpg&name=orig', altText=None)]","['Bangalore', 'bangaloreriots']"
420,1293288508522500096,2020-08-11 20:49:43+00:00,DcaEduOfficial,"A terrorist attack on DJ Halli Police station, Bangalore. 1 terrorist killed and 3 injured. #bangaloreriots #bangalore #Peace #peaceful #PeacefulProtesters #terrorist #Terrorisme #terroristattack",,"['bangaloreriots', 'bangalore', 'Peace', 'peaceful', 'PeacefulProtesters', 'terrorist', 'Terrorisme', 'terroristattack']"
421,1293288393305026560,2020-08-11 20:49:15+00:00,aradhana1308_,"Thanks to those 10 muslim youth who formed a human chain around the temple to protect it be like these 10 people not the 100 people gathered around to burn things down. 
#Bengaluru #bangaloreriots
#bangalore",,"['Bengaluru', 'bangaloreriots', 'bangalore']"
422,1293288301713952768,2020-08-11 20:48:53+00:00,opt_mize,#Bangalore #bangaloreriots  when somebody questions the peaceful protesters about their peaceful protests https://t.co/NJ8rsWEQCm,"[Photo(previewUrl='https://pbs.twimg.com/media/EfKu2cSUYAAKSFZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKu2cSUYAAKSFZ?format=jpg&name=orig', altText=None)]","['Bangalore', 'bangaloreriots']"
423,1293288170293850112,2020-08-11 20:48:22+00:00,udaypratapbuxar,"Around 60 police personnel including an Additional Commissioner of Police injured in clashes that broke out over an alleged inciting social media post, in DJ Halli &amp; KG Halli police station areas of #Bengaluru, Karnataka: Police Commissioner Kamal Pant 
#bangaloreriots https://t.co/H5S1e56BIM","[Photo(previewUrl='https://pbs.twimg.com/media/EfKuvFCUEAAynq8?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKuvFCUEAAynq8?format=jpg&name=orig', altText=None)]","['Bengaluru', 'bangaloreriots']"
424,1293288034708799488,2020-08-11 20:47:50+00:00,kanchi_88,"Horrifying video's &amp; picture's are coming out &amp; remember these jihadi will never be our,once a jihadi is always a jihadi... 

By now peace at any cost as ""shoot at sight"" orders given by the authorities in #Bengaluru  

Stay safe #Bangalore people's in these #bangaloreriots",,"['Bengaluru', 'Bangalore', 'bangaloreriots']"
425,1293288007630327809,2020-08-11 20:47:43+00:00,ShubhamR98,"You keep glorifying Secularism and they'll turn your home Kashmir. 
#bangaloreriots",,['bangaloreriots']
426,1293287961056796672,2020-08-11 20:47:32+00:00,bharat__wale,"Religion of terror again proved what it stands for. RIP to those presstitutes who were chanting"" Hindustan kisi k baap ka thodi hai."" 
I think they're sleeping in their ⚰️.

#bangaloreriots",,['bangaloreriots']
427,1293287904882487296,2020-08-11 20:47:19+00:00,ArunDev1,Bengaluru police commissioner Kamal Pant says two persons died in police firing. #bangaloreriots,,['bangaloreriots']
428,1293287843003916288,2020-08-11 20:47:04+00:00,_Chaoticwriter_,"Kapil mishra is the master mind of bangalore riots
Bhatka hua youth was forced to do so
Unemployment forced youth to burn a police station 
They were just lighting fire so that the country can be corona free
Mudi is fascist 
Student rights are being violated
Mudi should rezign!",,
429,1293287786473074689,2020-08-11 20:46:51+00:00,MallappakiKheer,"Peaceful protect bohut hee peaceful.
Too much of tolerance bey.
Librandus abb thook ke chaatne laagenge.
#bangaloreriots 
#Bengaluru",,"['bangaloreriots', 'Bengaluru']"
430,1293287749689040896,2020-08-11 20:46:42+00:00,yaseenexists,"#Bengaluru #Bangalore #bangaloreriots
So a Congress MLA Srinivas Murthy's nephew Naveen posts derogatory image of Prophet Mohammed on the occasion of Janmashtami. Crowds of hundreds assemble in front of the local police station demanding FIR and arrest.",,"['Bengaluru', 'Bangalore', 'bangaloreriots']"
431,1293287744324513792,2020-08-11 20:46:41+00:00,thejasmanjar,"Does it look like a peaceful and democratic protest ? 🤨🧐
Protest for wat 🙆🏻‍♂️🤦🏻‍♂️.. just because someone told something in social media about their God !? 
Now tell me who is more intolerant !? 
#bangaloreriots #Bangalore #Bengaluru https://t.co/QAa7fI0eEe","[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/1293287666155315201/pu/img/OIx3tun2l04bUtYs.jpg', variants=[VideoVariant(url='https://video.twimg.com/ext_tw_video/1293287666155315201/pu/pl/rMcOyozaqmjTV2uY.m3u8?tag=10', contentType='application/x-mpegURL', bitrate=None), VideoVariant(url='https://video.twimg.com/ext_tw_video/1293287666155315201/pu/vid/640x352/9f2maMDpjqNe_A7x.mp4?tag=10', contentType='video/mp4', bitrate=832000), VideoVariant(url='https://video.twimg.com/ext_tw_video/1293287666155315201/pu/vid/490x270/IdXkcbE6Uwuf7K0k.mp4?tag=10', contentType='video/mp4', bitrate=256000)], duration=16.17, views=36357, altText=None)]","['bangaloreriots', 'Bangalore', 'Bengaluru']"
432,1293287718336643072,2020-08-11 20:46:34+00:00,smmh4444,"How did the force allow these people gather in such high numbers despite covid?
Shaheen bagh 2.0 will not be allowed
#bangaloreriots",,['bangaloreriots']
433,1293287716197511169,2020-08-11 20:46:34+00:00,sagarock1,Modi in 2002 .yogi during CAAprotests . now is the moment for yedurappa .will he cave in and arrest that MLA nephew ? or will he take the toughest action against rioters and Provide the  protection to accused ? and claim the Hindu hriday Samrat of South #bangaloreriots,,['bangaloreriots']
434,1293287706554806272,2020-08-11 20:46:32+00:00,aksharaditya_,"The stone pelting , damaged public property , citizens and things happened  #bangaloreriots raises certain questions but the highlighted thing is ""do they really a peaceful community""? 
.
Why comes with so much peace always which hurts common man ? #bangalore #Bengaluru",,"['bangaloreriots', 'bangalore', 'Bengaluru']"
435,1293287703266484224,2020-08-11 20:46:31+00:00,CJ_India,Just imagine Allah in the movie scene instead of Shiva. #bangaloreriots,,['bangaloreriots']
436,1293287696811474944,2020-08-11 20:46:29+00:00,AazimKassim,"#bangaloreriots 😢

Disheartening to see this !! 
An FB post turned into Riot 

Violence is NOT ❌a Solution should have gone Legally like what #KarupparKoottam issue 🙏 in TN &amp; justice won . 

I pray God for Peace &amp; Harmony in our Country ✅ &amp; all be #United Forever 
#Bengaluru",,"['bangaloreriots', 'KarupparKoottam', 'United', 'Bengaluru']"
437,1293287551986327552,2020-08-11 20:45:55+00:00,ManipalMihir,"#Bengaluru #bangaloreriots #Bangalore
This is why NRC is needed...",,"['Bengaluru', 'bangaloreriots', 'Bangalore']"
438,1293287424668266496,2020-08-11 20:45:24+00:00,SHIVAMCHATTER12,"Dumbass says ""this country doesn't feel like home anymore"", gets trolled.
Dalal media pages show Trolling as Intolerance.

Congress MLAs nephew says something about Md. 
Peacefuls burn houses,cars and riot
Declared peace, Freedom of speech. #Bengaluru #bangaloreriots #peaceful",,"['Bengaluru', 'bangaloreriots', 'peaceful']"
439,1293287400043495424,2020-08-11 20:45:18+00:00,Tango_Charliey,"This was a preplanned attack.Thousands of mob can't be gathered within a short span of time.
@BSYBJP
@AmitShah
@BlrCityPolice pls bring back peace to the city,as people are already suffering from Covid.Also stringent action should be taken against all the rioters
#bangaloreriots",,['bangaloreriots']
440,1293287257827233792,2020-08-11 20:44:45+00:00,beardedCVS,"Wire, Print, and NDTV on the way to blame BJP for #bangaloreriots https://t.co/VwSLRXUPQF","[Photo(previewUrl='https://pbs.twimg.com/media/EfKt6AdUYAELtL2?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKt6AdUYAELtL2?format=jpg&name=orig', altText=None)]",['bangaloreriots']
441,1293287238684626945,2020-08-11 20:44:40+00:00,shivaji_1983,Riots in Bangalore. Never expected.,,
442,1293287238638305280,2020-08-11 20:44:40+00:00,AdelZahran_,And those assholes that started riots in bangalore think why BJP is winning.,,
443,1293287235630981121,2020-08-11 20:44:39+00:00,shpa_01,"One of the Peaceful rioters has been shot dead. Finally! #Bengaluru Police is in action.
#Bengaluru #bangaloreriots 
#Bangalore",,"['Bengaluru', 'Bengaluru', 'bangaloreriots', 'Bangalore']"
444,1293287220711796736,2020-08-11 20:44:36+00:00,guptashirley_,"What the fuck is this now!😐😐
#Bengaluru #bangaloreriots",,"['Bengaluru', 'bangaloreriots']"
445,1293287159596638208,2020-08-11 20:44:21+00:00,NoorZahira2,"Two people succumbed to injuries by police.

Requesting public to stay home and not panic. 

#bangaloreriots",,['bangaloreriots']
446,1293287134594383872,2020-08-11 20:44:15+00:00,OddDayActivist,"Aap Chronology Samjhiye:

Bangalore is Shaheen Bagh 2.0

Scapegoat will be Someone from BJP-RSS

The Butchered will be Hindus

The Blamed will be Hindus

#BangaloreRiots",,['BangaloreRiots']
447,1293287105368428546,2020-08-11 20:44:08+00:00,AnaamadeyaManav,"After seeing what is happening in 
 #Bengaluru / #bangaloreriots 
#Bengaluru #bangalore #djhalli #kjhalli
: https://t.co/bBYVF6lIDC","[Photo(previewUrl='https://pbs.twimg.com/media/EfKtoIRVAAAR-vv?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKtoIRVAAAR-vv?format=jpg&name=orig', altText=None)]","['Bengaluru', 'bangaloreriots', 'Bengaluru', 'bangalore', 'djhalli', 'kjhalli']"
448,1293286957947084800,2020-08-11 20:43:33+00:00,urbanNaxal95,"After burning delhi, they are burning bangalore!

#religiousIntolerence 
#bangaloreriots",,"['religiousIntolerence', 'bangaloreriots']"
449,1293286678744805376,2020-08-11 20:42:26+00:00,abishkarbjp,"Secularism just lost its way in Bangalore. 
 #bangaloreriots 
#bangalore",,"['bangaloreriots', 'bangalore']"
450,1293286592312832000,2020-08-11 20:42:06+00:00,saiesh18507201,"If minority of country can do such a riot #Bangalore #dehliriot
What can the majority of the country do.......??
The whole nation is watching you pissfulls jihadis. 
By the way Hindus are intolerant !!",,"['Bangalore', 'dehliriot']"
451,1293286288360054785,2020-08-11 20:40:53+00:00,Faisalbilal3394,"I'm requesting to all people maintain peace &amp; calm, each life matters, pls don't lose it &amp; don't forward that stuff which provokes more, act wise, take care of your self as well as your near &amp; dear ones.!!
Culprit of this, must be imprisoned ASAP.
 #bangaloreriots",,['bangaloreriots']
452,1293286244248477696,2020-08-11 20:40:43+00:00,HabraSpeaks,"Delhi riots at the time of Trump visit!
#Bangalore before Independence day......

It's not just coincidence 🤔

Stay safe #Bengaluru !!! https://t.co/NOG8askJWi","[Photo(previewUrl='https://pbs.twimg.com/media/EfKs-v5U0AACP3Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKs-v5U0AACP3Z?format=jpg&name=orig', altText=None), Photo(previewUrl='https://pbs.twimg.com/media/EfKs_A2UwAAhYxK?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/EfKs_A2UwAAhYxK?format=jpg&name=orig', altText=None)]","['Bangalore', 'Bengaluru']"
453,1293286215089717248,2020-08-11 20:40:36+00:00,beeing_shah,"BJP previously failed to maintain law &amp; order during Delhi riots

BJP has now failed to maintain law &amp; order in Bengaluru

BJP is the most incompetent party in the history of India
#Bengaluru #bangaloreriots",,"['Bengaluru', 'bangaloreriots']"
454,1293286128410222592,2020-08-11 20:40:15+00:00,Swapnil4India,"#Bangalore
#Bengaluru 
See this link-
https://t.co/00algAvHDx
And relate the Banglore Riots.",,"['Bangalore', 'Bengaluru']"
455,1293286037175717888,2020-08-11 20:39:54+00:00,officialrahulks,"In Bangalore, PEACEFUL mob equipped with weapons:
* Attacked MLA's residence
* Burnt police stations &amp; vehicles
* Nearly lynched journos
* Attacked non-M*slims
* Threw petrol bombs &amp; destroyed public property. 
#Bengaluru 
#peaceful 
#Bangalore 
#bangaloreriots",,"['Bengaluru', 'peaceful', 'Bangalore', 'bangaloreriots']"
456,1293286032729755649,2020-08-11 20:39:52+00:00,riturajuna74,"Jo log Comedians ke freedom of expression or Hindus ko tolerance ka lesson de rhe the... must see what they will tell about #bangaloreriots 
@ndtv @khanumarfa @thewire_in
@ravishndtv 
#Bangalore 
#Bengaluru",,"['bangaloreriots', 'Bangalore', 'Bengaluru']"
457,1293286007966760960,2020-08-11 20:39:47+00:00,inc_spain,"#Bengaluru law and order in the state is helpless before the goons. It has surrendered to them. Home minister @BSBommai is not able to manage the state. this is second riot in his term . He should immediately resign now. 

#Bangalore #djhalli  #Karnataka #bangaloreriots",,"['Bengaluru', 'Bangalore', 'djhalli', 'Karnataka', 'bangaloreriots']"
458,1293285957056122880,2020-08-11 20:39:34+00:00,ShubhamR98,"Some pissfulls and sickulars burning #banglore over a deleted tweet. 
Maybe that's why stand-up comedians don't make jokes on them. They take it way too seriously ! 
Shoot at sight order issued. 
#bangaloreriots",,"['banglore', 'bangaloreriots']"
